Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Poland,POL,Rule of Law: Estimate,RL.EST,0.767495036,0.798767924,0.633313119,0.670436203,0.510291219,0.416306943,0.470091373,0.382761627,0.40907228,0.550622165,0.645846784,0.712359011,0.794908702,0.817868531,0.839548349,0.871664524,0.803561628,0.593977213,0.399381787,0.376462787,0.390535206,0.520833731,0.427254051,0.430609286
Poland,POL,Voice and Accountability: Estimate,VA.EST,1.042701244,1.087616324,1.075671673,1.087819576,1.012596726,1.016627669,0.944372296,0.803532481,0.879502356,0.953482151,1.026872396,1.037611127,1.027627707,1.064275742,0.998138905,1.105138183,1.039753795,0.844191015,0.775981009,0.710193098,0.671857715,0.61527282,0.579481721,0.600356281
Portugal,PRT,Control of Corruption: Estimate,CC.EST,1.371544838,1.252704144,1.148266554,1.218020082,1.119102359,1.125666976,1.061878324,1.00923574,1.028802752,1.059230208,1.085582972,1.062663555,1.081251621,0.955447733,0.912236094,0.909682035,0.892668664,0.859336078,0.821442187,0.806138754,0.745713294,0.72112143,0.742346644,0.72902143
Portugal,PRT,Government Effectiveness: Estimate,GE.EST,1.27418983,1.111658931,0.97235024,1.152351022,1.106794357,1.044280171,1.051133513,0.86763078,0.894493699,1.077384591,1.152205229,0.981475115,0.921245933,1.001914859,1.194741011,0.984037995,1.158722401,1.1492033,1.293995142,1.181238055,1.134291053,0.979880333,0.953686893,1.001591086
Portugal,PRT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.286039114,1.369090557,1.394764066,1.437048197,1.289688826,0.969877243,1.016647577,0.952390611,0.821809351,0.987546325,0.787381768,0.717686951,0.741739273,0.775272608,0.748763442,0.806274414,0.904212952,0.958625793,1.106168151,1.115095258,1.051632404,1.008653641,0.93725127,0.860719681
Portugal,PRT,Regulatory Quality: Estimate,RQ.EST,1.219081879,1.085837483,0.919032693,1.247205257,1.222377777,1.187247157,1.279269099,1.064929008,1.081407785,1.100550771,0.98944813,0.717936516,0.62163049,0.821372986,0.798301339,0.745933354,0.941803694,0.832201719,0.89697206,0.874975383,0.957910359,0.822069168,0.724131644,0.762673318
Portugal,PRT,Rule of Law: Estimate,RL.EST,1.286294818,1.242640018,1.200192928,1.307514071,1.276252508,1.233051419,1.224315524,0.97526747,1.003112078,1.011244416,1.058413267,1.025784135,0.996393919,1.036111951,1.038563251,1.119520068,1.101606846,1.04298377,1.102251887,1.107582092,1.105702162,1.155114055,1.106165409,1.113929033
Portugal,PRT,Voice and Accountability: Estimate,VA.EST,1.497632861,1.434567332,1.357868314,1.304545403,1.409579992,1.464911222,1.430305123,1.232661724,1.231420636,1.201863885,1.128242373,1.107203007,1.107910514,1.028528333,1.066934705,1.107471108,1.128696084,1.157668114,1.198207498,1.17851007,1.194674611,1.255675912,1.246938586,1.253335953
Puerto Rico,PRI,Control of Corruption: Estimate,CC.EST,0.421651006,0.431974202,0.861537576,1.310743809,1.33278954,1.259595275,1.269663095,0.506991565,0.405738354,0.407875597,0.483497262,0.472344607,0.431618601,0.533097982,0.466359109,0.456755251,0.047927044,-0.007919208,0.098349474,0.002151088,-0.022669774,-0.016030673,0.369727612,0.11515145
Puerto Rico,PRI,Government Effectiveness: Estimate,GE.EST,1.157665968,1.15295279,1.126598597,1.101166725,1.091601253,0.960179806,1.021873474,0.579353213,0.54949981,0.593963444,0.363491833,0.323047578,0.334075838,0.397279173,0.356671274,0.360913724,0.325167716,0.356752157,-0.133625239,-0.193019331,-0.200077146,-0.297928125,-0.300675303,-0.482191682
Puerto Rico,PRI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.264631718,0.274148971,0.259488463,0.302352816,0.313361704,0.557232976,0.445573747,0.377330452,0.409872741,0.264064759,0.153662071,0.356976479,0.600148976,0.584973395,0.249155894,0.819992661,0.847117484,0.67782861,0.481969595,0.273657262,0.142603353,0.435303301,0.487989306,0.543191195
Puerto Rico,PRI,Regulatory Quality: Estimate,RQ.EST,1.266439795,1.245862126,1.223143578,1.18108356,1.170784235,0.859443843,1.111617446,1.102531433,0.998032272,1.022703767,0.887313962,0.855329275,0.854432464,0.914866805,0.847472012,0.890397012,0.971896648,0.939097106,0.859337687,0.937738717,0.722416639,0.7840482,0.826616287,0.84851265
Puerto Rico,PRI,Rule of Law: Estimate,RL.EST,0.96063441,0.957083583,0.970597625,0.948852479,0.703260601,0.788976133,0.585461497,0.51868993,0.575748801,0.53743279,0.761055648,0.760903239,0.726528645,0.793113589,0.667774379,0.766151249,0.71679008,0.629420042,0.593187332,0.556203604,0.558157504,0.604394853,0.575343668,0.533023357
Puerto Rico,PRI,Voice and Accountability: Estimate,VA.EST,1.100432992,1.127611399,1.112326622,1.01157546,0.963035405,0.871200383,0.976367772,1.140376568,1.122001171,1.150025129,0.857001901,0.838140786,0.719682574,0.685145795,0.680240393,0.776729643,0.40373522,0.410313666,0.49223721,0.472064346,0.468620896,0.49604407,0.501065075,0.442538172
Qatar,QAT,Control of Corruption: Estimate,CC.EST,-0.045595765,0.474642664,0.506152809,0.658825338,0.507493377,0.504270613,0.70509094,0.92312324,0.670674503,0.93235904,1.55867815,1.400047421,1.001109838,1.053043008,1.103670835,0.983825207,0.856370568,0.863289118,0.698586345,0.692682803,0.817250907,0.754299998,0.77996701,0.803727508
Qatar,QAT,Government Effectiveness: Estimate,GE.EST,0.556376994,0.430778682,0.420466751,0.450908303,0.442997605,0.509624004,0.398244441,0.571517408,0.459136933,0.614897132,0.968605578,0.849948764,0.760745764,0.946534693,1.066963196,0.958521843,0.941954613,0.723864615,0.728429019,0.630387604,0.707452416,0.867235363,1.076457977,1.136828542
Qatar,QAT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.361694604,1.058855057,1.157301426,0.831208944,1.186481357,1.123904943,1.027679205,0.926921546,0.952527702,1.114876628,1.223285079,1.15385592,1.174731016,1.223598838,1.212546468,0.977457762,0.983597457,0.884123743,0.647981882,0.649283886,0.684275627,0.669543803,0.83326143,0.958558142
Qatar,QAT,Regulatory Quality: Estimate,RQ.EST,0.165954933,0.04816629,-0.020944847,0.26886192,0.193475112,0.157274693,0.260314733,0.307922423,0.398662835,0.645742595,0.682819784,0.596593678,0.496541798,0.795837998,0.741280317,0.569621563,0.661839247,0.683504045,0.40366289,0.587529361,0.668833852,0.841679335,0.856976271,0.870516777
Qatar,QAT,Rule of Law: Estimate,RL.EST,-0.035593808,0.172034457,0.488340974,0.52409327,0.424307197,0.338918656,0.576530278,0.624771059,0.519775093,0.670135021,0.902352452,0.845954716,0.750734091,0.952364326,0.95217073,0.86247611,0.743875921,0.766114712,0.695322931,0.704719603,0.706691504,0.978387594,0.905077398,0.919315934
Qatar,QAT,Voice and Accountability: Estimate,VA.EST,-0.710006773,-0.776588619,-0.651787341,-0.695015848,-0.687298894,-0.429903537,-0.513849497,-0.865734756,-1.040322661,-1.020598412,-1.003494263,-1.012137175,-1.084917188,-0.921773374,-0.978366435,-1.133430839,-1.144763827,-1.151015162,-1.176434994,-1.20660162,-1.307425499,-1.287543774,-1.173889518,-1.04874444
Reunion,REU,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,0.978705108,0.789309144,0.775587142,0.784966588,0.797165334,0.832615554,0.815264821,0.791372001,0.779971004,0.778301716,0.634897768,0.572009385,0.578897595,0.581365764,0.577421665,0.572474778,0.632469475,0.638071477,0.632126808
Reunion,REU,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,1.157846808,1.021873474,1.021232843,0.991429925,1.013442874,1.017087936,1.000221848,0.990145206,1.002287745,1.009885907,0.948299587,0.962299764,1.011984825,1.05680418,1.050949931,1.034882426,0.912028015,0.916736841,0.943713784
Reunion,REU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,0.429376394,0.476619095,0.703987658,0.699514151,0.441606164,0.401251554,0.395871073,0.416657001,0.431884825,0.423821241,0.257044077,0.263454974,0.290626764,0.293627709,0.237028524,0.209607616,0.198848009,0.226299986,0.260939807
Reunion,REU,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,1.197158933,1.111617446,1.102531433,1.127736807,1.146645427,1.154883027,1.140559673,1.121402621,1.080566168,1.080097675,1.23212266,1.271965504,1.229950666,1.199921489,1.187329054,1.221926212,0.93036598,0.946981251,0.972116888
Reunion,REU,Rule of Law: Estimate,RL.EST,..,..,..,..,..,1.067387581,1.109415412,1.069221497,1.090919852,0.847226143,0.856926978,0.847112179,0.829746902,0.834794283,0.842209876,1.175834894,1.057736635,1.045759678,1.054610372,1.056800961,0.784409344,0.622582138,0.635673702,0.692453921
Reunion,REU,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,1.205110073,1.402678609,1.251678705,1.199540734,1.188221097,1.183783412,1.209139824,1.233685613,1.25088954,1.226088643,..,..,..,..,..,..,..,..,..
Romania,ROU,Control of Corruption: Estimate,CC.EST,-0.446042687,-0.649806619,-0.51061976,-0.440713197,-0.410669893,-0.322501838,-0.260543019,-0.20915851,-0.23033078,-0.186216146,-0.309800476,-0.352394611,-0.333498508,-0.381443471,-0.300762177,-0.223876476,-0.170360878,-0.177830175,-0.141028062,-0.22668846,-0.236526757,-0.098242842,-0.060926557,0.016672393
Romania,ROU,Government Effectiveness: Estimate,GE.EST,-0.286933869,-0.526742637,-0.26215899,-0.196587816,-0.283442199,-0.174916029,-0.289697856,-0.189176306,-0.352275401,-0.357895225,-0.363970697,-0.112342447,-0.194315672,-0.16948463,0.135365903,0.225672603,0.099358559,-0.067930534,-0.084609196,-0.177010819,-0.215014026,-0.286919236,-0.163205832,4.71E-05
Romania,ROU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.597966731,0.500102222,-0.379039526,0.464840323,0.320030123,0.059348613,0.085602649,0.148430079,0.198067933,0.180609092,0.359366298,0.273600399,0.186090663,0.082341559,0.179133072,0.049136128,0.181799337,0.266823202,0.048513539,0.036215875,0.54217118,0.508895397,0.581680298,0.48802197
Romania,ROU,Regulatory Quality: Estimate,RQ.EST,0.026118133,0.211220115,-0.104750372,0.045701791,-0.051850341,0.180780634,0.242886126,0.441958904,0.506391943,0.597521305,0.617714942,0.67256701,0.687459826,0.564533114,0.634414732,0.600805342,0.568357587,0.566330016,0.432973146,0.406415403,0.443314433,0.346217543,0.292271405,0.364533067
Romania,ROU,Rule of Law: Estimate,RL.EST,-0.021942498,-0.110562637,-0.181834966,-0.265604585,-0.210054368,-0.186782703,-0.154217437,-0.134708419,-0.105703734,-0.01557025,0.053940374,0.106409565,0.104707606,0.092900537,0.190192178,0.242191851,0.204612628,0.453534782,0.435917228,0.367517263,0.415537626,0.368579715,0.381128639,0.404155731
Romania,ROU,Voice and Accountability: Estimate,VA.EST,0.286023378,0.389990568,0.469307065,0.386146128,0.299218923,0.367766201,0.408908844,0.517973423,0.498997658,0.514151156,0.464297265,0.432130426,0.376137167,0.318529606,0.311523497,0.428146094,0.48615095,0.540918291,0.598600209,0.533273637,0.515154064,0.585220873,0.594187975,0.563367963
Russian Federation,RUS,Control of Corruption: Estimate,CC.EST,-1.053341627,-0.954373538,-0.943414032,-0.95484823,-0.783091724,-0.825626493,-0.847120821,-0.940847754,-1.017580867,-1.125228643,-1.141306877,-1.099214792,-1.074376822,-1.051571608,-1.020386815,-0.918525219,-0.973685265,-0.838142872,-0.914018691,-0.869118035,-0.821954846,-0.929947913,-0.920365572,-0.979387343
Russian Federation,RUS,Government Effectiveness: Estimate,GE.EST,-0.452226609,-0.662553489,-0.673456252,-0.376179725,-0.499138176,-0.484211028,-0.526238322,-0.468877643,-0.41220358,-0.416781843,-0.497236013,-0.601686895,-0.601444662,-0.534914613,-0.452165157,-0.1945813,-0.331282914,-0.323035181,-0.190596655,-0.103585228,0.024324507,-0.110942565,-0.210496202,-0.695411026
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.177853942,-1.089740992,-1.399242043,-0.724512279,-1.193151832,-1.514594436,-1.267701387,-0.908794343,-0.863382518,-0.749933898,-0.969926596,-0.929458737,-0.998262107,-0.817712665,-0.73609364,-0.943617463,-1.032223463,-0.947688162,-0.642759621,-0.538375676,-0.551099122,-0.66740942,-0.707901835,-0.91899544
Russian Federation,RUS,Regulatory Quality: Estimate,RQ.EST,-0.430167496,-0.507687986,-0.522596776,-0.237842888,-0.148958758,-0.100426845,-0.124243185,-0.388349891,-0.255605638,-0.349167258,-0.288328469,-0.310507625,-0.311618179,-0.346864879,-0.357476294,-0.402516544,-0.58007884,-0.443195045,-0.526768148,-0.562712371,-0.47659722,-0.483847022,-0.542337775,-1.141972661
Russian Federation,RUS,Rule of Law: Estimate,RL.EST,-0.794187605,-0.855796993,-1.083695054,-0.874504149,-0.957668245,-0.915175259,-0.963954508,-0.987496436,-1.007557988,-1.011455894,-0.80649823,-0.79579109,-0.747264206,-0.857621253,-0.82155776,-0.772919178,-0.814797997,-0.844158888,-0.845057905,-0.832453251,-0.770942986,-0.805172265,-0.885359228,-1.195294023
Russian Federation,RUS,Voice and Accountability: Estimate,VA.EST,-0.219651893,-0.406413347,-0.346270353,-0.444490075,-0.535602868,-0.571611404,-0.651503563,-0.920553744,-0.916404009,-0.870993555,-0.899923682,-0.889000535,-0.883593857,-0.978818178,-1.022177219,-1.044404387,-1.087740898,-1.131660104,-1.089831233,-1.070164561,-1.117509007,-1.072273493,-1.101229429,-1.261633992
Rwanda,RWA,Control of Corruption: Estimate,CC.EST,-0.745139956,-0.72986114,-0.73360455,-0.716065526,-0.588587761,-0.412591547,-0.629166365,-0.20552519,0.007067768,0.108792886,0.108438961,0.365169644,0.362672299,0.559880137,0.625127435,0.77630049,0.597625196,0.618455648,0.607264578,0.535657406,0.521026969,0.528032601,0.573205888,0.561202586
Rwanda,RWA,Government Effectiveness: Estimate,GE.EST,-1.149679661,-1.100677967,-1.15839386,-1.212695479,-1.037759304,-0.703226566,-0.90374583,-0.37907654,-0.245746776,-0.22220996,-0.280257672,-0.15843907,-0.021046992,-0.101652063,-0.026739789,-0.052253399,-0.146019995,0.013704088,0.178770423,0.079529911,0.092924267,0.274038255,0.227907389,0.23248598
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.845332384,-2.037887573,-1.69159472,-1.651513219,-1.112522125,-1.186245203,-1.000212431,-0.684061944,-0.360214412,-0.327669591,-0.506896436,-0.272093862,-0.17711778,-0.230615199,-0.110951617,-0.313469648,0.002518378,-0.066518664,0.078270361,0.101642534,0.056940533,0.069421276,0.071905822,0.030513978
Rwanda,RWA,Regulatory Quality: Estimate,RQ.EST,-1.340930462,-1.354542613,-1.364360213,-0.945764959,-0.860016048,-0.680962741,-1.00175786,-0.685272574,-0.691658378,-0.532337666,-0.335741609,-0.239782363,-0.18134591,-0.12608774,-0.030156894,0.185563326,0.147564426,0.011626933,0.08438345,0.033973776,-0.01019153,-0.000359975,0.061051052,0.162929788
Rwanda,RWA,Rule of Law: Estimate,RL.EST,-1.502152324,-1.460957766,-1.370818377,-1.071291208,-0.958221376,-0.851733506,-0.862899542,-0.675532937,-0.579642594,-0.472401887,-0.504221857,-0.330831766,-0.304123908,-0.25050208,-0.146716297,0.070237465,0.038801968,0.096975163,0.116847567,0.109598584,0.063206613,0.077767387,0.171731099,0.146466091
Rwanda,RWA,Voice and Accountability: Estimate,VA.EST,-1.579203486,-1.411473036,-1.566323996,-1.508477807,-1.306903243,-1.349340796,-1.194444418,-1.222134471,-1.246035695,-1.311892033,-1.292025685,-1.327171206,-1.328789353,-1.277656555,-1.21110332,-1.112191081,-1.135478735,-1.154162645,-1.120504379,-1.141441464,-1.097546339,-1.091791034,-0.955476522,-0.930956423
Samoa,WSM,Control of Corruption: Estimate,CC.EST,-0.026595131,-0.019418102,-0.042195026,-0.070856519,-0.10321895,-0.238485977,0.218686625,0.304151416,0.302983135,0.259912491,0.153789654,0.169478163,0.12943545,0.141266376,0.180733934,0.358953506,0.298591167,0.300257742,0.663341761,0.647211671,0.648035407,0.71219492,0.592587709,0.553921998
Samoa,WSM,Government Effectiveness: Estimate,GE.EST,0.388550758,0.401742518,0.364934474,0.3014974,0.319293678,-0.028155174,0.504941285,0.379048318,0.260736406,0.20605436,0.058956578,0.001401283,0.055202365,0.023977436,0.066470452,0.584478736,0.668785691,0.689425588,0.707315445,0.622275352,0.436201513,0.541092038,0.377184659,0.304703802
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.321788192,1.343910575,1.283142328,1.097199082,1.271927476,1.158397198,1.132702708,1.098509073,1.004980683,1.097826838,0.957884192,0.765691876,0.988590956,0.99924016,0.98900789,1.12190485,1.166048288,1.175883532,1.161632657,1.133188844,1.163725734,1.14607358,1.106232166,1.078609109
Samoa,WSM,Regulatory Quality: Estimate,RQ.EST,0.030303229,0.041900489,0.023206072,-0.025812507,-0.04871612,-0.008966523,-0.050482985,-0.044892438,-0.082662143,-0.303847909,-0.241460204,-0.26935181,-0.323420256,-0.355457723,-0.272673458,-0.207312658,-0.077628694,-0.140860006,-0.073101692,-0.141316265,-0.260609269,-0.208590478,-0.219749257,-0.272904605
Samoa,WSM,Rule of Law: Estimate,RL.EST,0.947909057,0.959765494,0.978470504,1.259713531,1.271467805,0.989858389,1.11041069,0.987025738,0.95132494,0.851571798,0.668311,0.679114759,0.726216853,0.737992704,0.753769517,0.797605693,0.744271994,0.869581997,0.938193321,0.912800968,1.162507057,1.009463787,0.884038448,0.945017695
Samoa,WSM,Voice and Accountability: Estimate,VA.EST,0.736145616,0.674378455,0.796699822,0.758520305,0.753192306,0.683035672,0.637201309,0.637410522,0.608309805,0.575985312,0.539696217,0.434222996,0.402175754,0.349973142,0.40244168,0.665051103,0.735848963,0.77436769,0.776520073,0.782676995,0.786163688,0.780662477,0.747469604,0.976826727
San Marino,SMR,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.151810765,1.159555912,1.171758413,1.179165602,1.176592231,1.266005278,1.279871821,1.27020359
San Marino,SMR,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.481369853,1.540990472,1.603206158,1.603160143,1.579670906,1.749414086,1.749253273,1.77110064
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,1.169785261,1.131853342,1.070744872,1.040722609,1.088965535,1.012082815,1.385001779,1.453984499,1.061803818,1.026400208,1.054114819,0.989585757,1.365985394,1.382750273,1.39288795,1.391008735,1.225839972,1.17722559,1.172496915,1.204843044
San Marino,SMR,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.52479142,0.491002738,0.463170975,0.440543503,0.448323607,0.525310516,0.534613013,0.545899749
San Marino,SMR,Rule of Law: Estimate,RL.EST,0.809140563,0.876508176,0.839712262,0.833945811,0.83328414,0.826330423,0.776517034,0.984307051,0.87686491,0.901979089,0.943857253,0.882354259,0.939608097,0.926880658,0.929197848,..,1.512989044,1.513311863,1.534928083,1.536625862,1.510484815,1.61627841,1.64212966,1.749781728
San Marino,SMR,Voice and Accountability: Estimate,VA.EST,1.286168933,1.304194093,1.320832491,1.237039447,1.200979352,1.172118306,1.170144558,1.164476037,1.158912063,1.188147068,1.182586432,1.165892363,1.196963787,1.205604196,1.19639349,1.165825248,1.189867735,1.191460133,1.189863443,1.123436809,1.162032008,1.120467544,1.088126302,1.227239251
Sao Tome and Principe,STP,Control of Corruption: Estimate,CC.EST,0.401667178,0.401505977,0.34606427,0.237328082,-0.109425098,-0.463267118,-0.541059792,-0.274057031,-0.288336992,-0.293066412,-0.184565529,-0.237911433,-0.182666853,-0.172321394,-0.17133531,0.013321333,-0.067401499,-0.083296224,0.152436048,0.15306583,0.133266076,0.119538024,0.231900394,0.284455985
Sao Tome and Principe,STP,Government Effectiveness: Estimate,GE.EST,-0.380564451,-0.349467725,-0.396729678,-0.498171955,-0.453014016,-0.710523725,-0.718027711,-0.837106347,-0.753381908,-0.736189842,-0.760530889,-0.861178875,-0.752287984,-0.736109614,-0.764389455,-0.86897701,-0.850032985,-0.777394295,-0.8470487,-0.783992767,-0.75429213,-0.713890076,-0.762018025,-0.843731463
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.050371766,1.084265828,1.151199818,0.555834174,0.25944972,0.572325528,0.575508893,0.347574234,0.394139469,0.175346196,0.146619737,0.115442857,0.0078264,0.013335418,0.111840725,0.184183002,0.136271909,0.215979159,0.183460847,0.515797019,0.500569344,0.489546567,0.58509469,0.607801914
Sao Tome and Principe,STP,Regulatory Quality: Estimate,RQ.EST,-0.651714683,-0.644843221,-0.664511323,-0.267191708,-0.536516249,-0.928992569,-0.91509521,-0.681605339,-0.817054868,-0.739144027,-0.774942636,-0.854655921,-0.749479055,-0.798958182,-0.807314754,-0.833610535,-0.837602377,-0.870378137,-0.894111037,-0.909116745,-0.967672408,-0.974100471,-0.947238505,-0.890242934
Sao Tome and Principe,STP,Rule of Law: Estimate,RL.EST,0.268791258,0.26272431,0.207037777,-0.199828878,-0.218190566,-0.231533602,-0.533665299,-0.510794938,-0.457398832,-0.494799554,-0.698571324,-0.683138371,-0.669470012,-0.74639219,-0.770315468,-0.790833831,-0.77481401,-0.687102139,-0.726939261,-0.713534415,-0.692302823,-0.705098152,-0.727748752,-0.61407131
Sao Tome and Principe,STP,Voice and Accountability: Estimate,VA.EST,0.325054944,0.514014363,0.477989197,0.555894732,0.244709224,0.10961426,0.061734978,0.272127599,0.1911356,0.184755787,0.156031415,0.123737596,0.248113558,0.180133849,0.135057092,0.321623474,0.280199856,0.36150983,0.298387945,0.140056133,0.369770527,0.370207012,0.34246543,0.285293698
Saudi Arabia,SAU,Control of Corruption: Estimate,CC.EST,-0.163303331,-0.263509095,-0.195145682,0.182221666,-0.167679191,-0.297835916,-0.103524342,-0.195399955,-0.169473514,-0.014675688,-0.020552717,0.036955286,-0.312528074,-0.045678299,-0.027216319,0.081855386,0.021638941,0.198666751,0.33179605,0.329810768,0.246477008,0.240839511,0.282737106,0.356948316
Saudi Arabia,SAU,Government Effectiveness: Estimate,GE.EST,-0.183629289,-0.219085738,-0.229407847,-0.337844789,-0.366576314,-0.386468947,-0.391905189,-0.198544204,-0.136533141,-0.109230503,-0.110996947,-0.023695663,-0.317042857,0.019089401,0.058050316,0.193452343,0.155576512,0.214581698,0.210747719,0.273761809,0.261315554,0.114084966,0.465890735,0.583050787
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.189457834,0.110229097,0.227821603,0.002424324,0.141017646,-0.654632509,-0.240614012,-0.522423804,-0.467305243,-0.336524427,-0.492535233,-0.226726979,-0.464799643,-0.480688244,-0.431784123,-0.285844654,-0.634387195,-0.472771108,-0.649576366,-0.660840631,-0.623455822,-0.650508463,-0.59113127,-0.362989008
Saudi Arabia,SAU,Regulatory Quality: Estimate,RQ.EST,-0.308262527,-0.28582713,-0.12271224,-0.073314346,0.080750518,0.041980341,0.110850625,-0.046231199,0.017053837,0.120269671,0.159869671,0.15966104,0.024820386,0.099087514,0.07968884,-0.006104905,0.004832044,0.064568758,-0.017686596,-0.090882264,-0.088528037,0.24940148,0.323760301,0.418585479
Saudi Arabia,SAU,Rule of Law: Estimate,RL.EST,0.114562631,0.046700627,-0.165411279,-0.017828591,0.108946495,0.012112825,-0.022657473,0.011266703,0.067988209,0.068728328,0.045110777,0.149531841,0.046536326,0.144349769,0.152995586,0.132624105,0.096156746,0.314686716,0.075813301,0.117317118,0.144550726,0.214917377,0.206341878,0.290623277
Saudi Arabia,SAU,Voice and Accountability: Estimate,VA.EST,-1.499028325,-1.617568731,-1.602675796,-1.702851176,-1.644270658,-1.323740363,-1.536319256,-1.781469107,-1.705146909,-1.729973555,-1.822262764,-1.788062692,-1.907197475,-1.865640283,-1.876408696,-1.882015347,-1.842693925,-1.727441072,-1.690061092,-1.691343427,-1.659640193,-1.610377312,-1.601651192,-1.48996067
Senegal,SEN,Control of Corruption: Estimate,CC.EST,-0.142714694,-0.122646809,-0.094585538,0.247913659,-0.141306818,0.023222394,-0.035375662,-0.37309429,-0.514299452,-0.500159681,-0.490049094,-0.641386092,-0.503729224,-0.258422732,-0.188867226,0.058830507,0.031238893,-0.024389485,-0.114238143,-0.046840053,-0.00381422,-0.007385837,0.042111322,-0.028728109
Senegal,SEN,Government Effectiveness: Estimate,GE.EST,0.076242514,-0.148121446,-0.165955797,-0.045844205,-0.387829572,-0.340702802,-0.254883081,-0.36533308,-0.489185214,-0.215512887,-0.552714586,-0.593583286,-0.496339858,-0.473695427,-0.425235689,-0.403887659,-0.482573122,-0.502166569,-0.365349919,-0.32933712,-0.134347767,-0.061385848,0.021849401,-0.001249278
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.601866663,-0.988236308,-0.587890506,-0.273943573,-0.250177979,0.029510794,-0.204009935,-0.264316946,-0.244918704,-0.14859134,-0.205201,-0.41792497,-0.280602247,-0.108322032,-0.060722835,-0.198223099,-0.120225243,-0.22595489,-0.055723127,-0.107445858,0.03752597,-0.143128574,-0.179818049,-0.153299466
Senegal,SEN,Regulatory Quality: Estimate,RQ.EST,-0.129939035,-0.167377383,-0.19456467,-0.271161288,-0.308505297,-0.323487252,-0.260493904,-0.368648618,-0.404348582,-0.347913265,-0.324280888,-0.317569882,-0.245334327,-0.109142281,-0.073225945,-0.26208818,-0.224439725,-0.210808367,-0.193443179,-0.147642568,-0.175264254,-0.294217169,-0.322730869,-0.296521306
Senegal,SEN,Rule of Law: Estimate,RL.EST,-0.181543231,0.068834841,0.079988182,0.089251734,-0.052030485,0.020185215,0.009816418,-0.22130622,-0.239804193,-0.280423701,-0.367224395,-0.397503406,-0.456045747,-0.281967074,-0.236131489,-0.075510599,-0.15880163,-0.122207463,-0.169250667,-0.223899484,-0.215916842,-0.319043964,-0.401197374,-0.262500226
Senegal,SEN,Voice and Accountability: Estimate,VA.EST,0.108496256,0.029125068,0.199801683,0.380685329,0.266685933,0.172796905,0.056197815,0.061726816,-0.181714088,-0.213503495,-0.269090444,-0.267737418,-0.220193043,-0.004189135,0.060057394,0.291716129,0.283083826,0.369677246,0.317168027,0.221032724,0.234766543,0.239102781,0.188046068,0.164923653
Serbia,SRB,Control of Corruption: Estimate,CC.EST,-1.140071511,-1.19560504,-1.15667069,-0.895784795,-0.494189292,-0.493293792,-0.406051368,-0.277591467,-0.341682166,-0.302461773,-0.317943394,-0.31941554,-0.299286216,-0.357432961,-0.327525735,-0.24708949,-0.318084389,-0.382535666,-0.435451537,-0.396321565,-0.449989259,-0.451218128,-0.458568871,-0.456187755
Serbia,SRB,Government Effectiveness: Estimate,GE.EST,-1.06467998,-0.883071959,-0.834016025,-0.554945648,-0.665495098,-0.251167536,-0.360925853,-0.23850289,-0.255289197,-0.249734953,-0.070201635,-0.076083638,-0.132481977,-0.173352405,-0.178427875,0.002235855,-0.001533472,-0.038201619,0.073266089,0.074625514,-0.01662726,-0.042799097,0.012669185,0.065668479
